date,close,high,low,open
2016-09-01 00:00:00+00:00,217.39,217.73,216.03,217.37
2016-09-02 00:00:00+00:00,218.37,218.87,217.7,218.39
2016-09-06 00:00:00+00:00,219.0308,219.12,217.86,218.7
2016-09-07 00:00:00+00:00,219.01,219.22,218.3,218.84
2016-09-08 00:00:00+00:00,218.51,218.94,218.15,218.62
2016-09-09 00:00:00+00:00,213.28,217.03,213.25,216.97
2016-09-12 00:00:00+00:00,216.34,216.81,212.31,212.39
2016-09-13 00:00:00+00:00,213.23,215.1499,212.5,214.84
2016-09-14 00:00:00+00:00,213.15,214.7,212.5,213.29
2016-09-15 00:00:00+00:00,215.28,215.73,212.75,212.96
2016-09-16 00:00:00+00:00,213.37,213.69,212.57,213.48
2016-09-19 00:00:00+00:00,213.41,214.88,213.03,214.13
2016-09-20 00:00:00+00:00,213.42,214.59,213.38,214.41
2016-09-21 00:00:00+00:00,215.82,216.03,213.44,214.24
2016-09-22 00:00:00+00:00,217.18,217.53,216.71,217.0
2016-09-23 00:00:00+00:00,215.99,216.88,215.88,216.72
2016-09-26 00:00:00+00:00,214.24,215.23,214.01,215.02
2016-09-27 00:00:00+00:00,215.57,215.68,213.62,214.05
2016-09-28 00:00:00+00:00,216.64,216.82,214.71,215.83
2016-09-29 00:00:00+00:00,214.68,216.87,214.04,216.4
2016-09-30 00:00:00+00:00,216.3,217.12,215.36,215.65
2016-10-03 00:00:00+00:00,215.78,216.04,215.04,215.82
2016-10-04 00:00:00+00:00,214.68,216.17,213.99,215.91
2016-10-05 00:00:00+00:00,215.63,216.13,215.33,215.41
2016-10-06 00:00:00+00:00,215.78,216.04,214.735,215.37
2016-10-07 00:00:00+00:00,215.04,216.3,214.19,216.1
2016-10-10 00:00:00+00:00,216.16,216.7,215.985,216.155
2016-10-11 00:00:00+00:00,213.43,215.74,212.58,215.66
2016-10-12 00:00:00+00:00,213.71,214.32,213.01,213.59
2016-10-13 00:00:00+00:00,213.01,213.59,211.21,212.16
2016-10-14 00:00:00+00:00,213.12,214.69,213.03,214.15
2016-10-17 00:00:00+00:00,212.38,213.39,212.17,213.09
2016-10-18 00:00:00+00:00,213.71,214.31,213.27,214.24
2016-10-19 00:00:00+00:00,214.28,214.64,213.6,214.02
2016-10-20 00:00:00+00:00,213.88,214.53,213.11,213.87
2016-10-21 00:00:00+00:00,213.98,214.08,212.76,212.96
2016-10-24 00:00:00+00:00,214.89,215.32,214.48,215.0
2016-10-25 00:00:00+00:00,214.17,214.98,213.98,214.68
2016-10-26 00:00:00+00:00,213.74,214.42,212.93,213.21
2016-10-27 00:00:00+00:00,213.17,214.62,213.08,214.58
2016-10-28 00:00:00+00:00,212.54,213.93,211.71,213.14
2016-10-31 00:00:00+00:00,212.55,213.19,212.36,212.93
2016-11-01 00:00:00+00:00,211.01,212.99,209.6,212.93
2016-11-02 00:00:00+00:00,209.74,211.1,209.23,210.65
2016-11-03 00:00:00+00:00,208.78,210.24,208.46,209.99
2016-11-04 00:00:00+00:00,208.55,209.89,208.38,208.91
2016-11-07 00:00:00+00:00,213.15,213.19,211.3,211.45
2016-11-08 00:00:00+00:00,214.11,214.77,212.38,212.69
2016-11-09 00:00:00+00:00,216.3792,217.1,212.34,212.37
2016-11-10 00:00:00+00:00,216.92,218.31,215.22,217.3
2016-11-11 00:00:00+00:00,216.42,216.7,215.32,216.08
2016-11-14 00:00:00+00:00,216.59,217.27,215.72,217.03
2016-11-15 00:00:00+00:00,218.28,218.28,216.8,217.04
2016-11-16 00:00:00+00:00,217.87,218.14,217.42,217.56
2016-11-17 00:00:00+00:00,218.99,219.06,217.92,218.05
2016-11-18 00:00:00+00:00,218.5,219.27,218.29,219.07
2016-11-21 00:00:00+00:00,220.15,220.18,219.0,219.17
2016-11-22 00:00:00+00:00,220.58,220.79,219.73,220.51
2016-11-23 00:00:00+00:00,220.7,220.76,219.75,219.98
2016-11-25 00:00:00+00:00,221.52,221.56,221.01,221.1
2016-11-28 00:00:00+00:00,220.48,221.48,220.36,221.16
2016-11-29 00:00:00+00:00,220.91,221.44,220.17,220.52
2016-11-30 00:00:00+00:00,220.38,221.82,220.31,221.63
2016-12-01 00:00:00+00:00,219.57,220.73,219.15,220.73
2016-12-02 00:00:00+00:00,219.68,220.25,219.26,219.67
2016-12-05 00:00:00+00:00,221.0,221.4,220.42,220.65
2016-12-06 00:00:00+00:00,221.7,221.7441,220.662,221.22
2016-12-07 00:00:00+00:00,224.6,224.67,221.38,221.52
2016-12-08 00:00:00+00:00,225.15,225.7,224.26,224.57
2016-12-09 00:00:00+00:00,226.51,226.53,225.37,225.41
2016-12-12 00:00:00+00:00,226.25,226.96,225.76,226.4
2016-12-13 00:00:00+00:00,227.76,228.34,227.0,227.02
2016-12-14 00:00:00+00:00,225.88,228.23,225.365,227.41
2016-12-15 00:00:00+00:00,226.81,227.81,225.8904,226.16
2016-12-16 00:00:00+00:00,225.04,226.08,224.67,226.01
2016-12-19 00:00:00+00:00,225.53,226.02,225.08,225.25
2016-12-20 00:00:00+00:00,226.4,226.57,225.88,226.15
2016-12-21 00:00:00+00:00,225.77,226.45,225.77,226.25
2016-12-22 00:00:00+00:00,225.38,225.74,224.92,225.6
2016-12-23 00:00:00+00:00,225.71,225.72,225.21,225.43
2016-12-27 00:00:00+00:00,226.27,226.73,226.0,226.02
2016-12-28 00:00:00+00:00,224.4,226.59,224.27,226.57
2016-12-29 00:00:00+00:00,224.35,224.89,223.84,224.48
2016-12-30 00:00:00+00:00,223.53,224.83,222.73,224.73
2017-01-03 00:00:00+00:00,225.24,225.83,223.8837,225.04
2017-01-04 00:00:00+00:00,226.58,226.75,225.61,225.62
2017-01-05 00:00:00+00:00,226.4,226.58,225.48,226.27
2017-01-06 00:00:00+00:00,227.21,227.75,225.9,226.53
2017-01-09 00:00:00+00:00,226.46,227.0701,226.4163,226.91
2017-01-10 00:00:00+00:00,226.46,227.45,226.01,226.48
2017-01-11 00:00:00+00:00,227.1,227.1,225.59,226.36
2017-01-12 00:00:00+00:00,226.53,226.75,224.955,226.5
2017-01-13 00:00:00+00:00,227.05,227.4,226.69,226.73
2017-01-17 00:00:00+00:00,226.25,226.78,225.8,226.31
2017-01-18 00:00:00+00:00,226.75,226.8,225.9,226.535
2017-01-19 00:00:00+00:00,225.91,227.0,225.41,226.84
2017-01-20 00:00:00+00:00,226.74,227.31,225.9719,226.7
2017-01-23 00:00:00+00:00,226.15,226.805,225.27,226.35
2017-01-24 00:00:00+00:00,227.6,228.08,226.27,226.4
2017-01-25 00:00:00+00:00,229.57,229.57,228.51,228.7
2017-01-26 00:00:00+00:00,229.33,229.71,229.01,229.4
2017-01-27 00:00:00+00:00,228.97,229.59,228.76,229.42
2017-01-30 00:00:00+00:00,227.55,228.2,226.41,228.17
2017-01-31 00:00:00+00:00,227.53,227.6,226.32,226.98
2017-02-01 00:00:00+00:00,227.62,228.59,226.94,228.255
2017-02-02 00:00:00+00:00,227.77,228.1,226.82,227.2
2017-02-03 00:00:00+00:00,229.34,229.55,228.46,228.82
2017-02-06 00:00:00+00:00,228.93,229.326,228.54,228.87
2017-02-07 00:00:00+00:00,228.94,229.6556,228.72,229.38
2017-02-08 00:00:00+00:00,229.24,229.39,228.31,228.61
2017-02-09 00:00:00+00:00,230.6,230.95,229.52,229.56
2017-02-10 00:00:00+00:00,231.51,231.77,230.6216,231.0
2017-02-13 00:00:00+00:00,232.77,233.07,232.05,232.08
2017-02-14 00:00:00+00:00,233.7,233.71,232.16,232.56
2017-02-15 00:00:00+00:00,234.92,235.14,233.39,233.45
2017-02-16 00:00:00+00:00,234.72,235.155,233.85,234.96
2017-02-17 00:00:00+00:00,235.09,235.09,233.93,233.95
2017-02-21 00:00:00+00:00,236.49,236.69,235.51,235.52
2017-02-22 00:00:00+00:00,236.28,236.54,235.83,236.02
2017-02-23 00:00:00+00:00,236.44,236.9,235.56,236.88
2017-02-24 00:00:00+00:00,236.74,236.7932,235.41,235.46
2017-02-27 00:00:00+00:00,237.11,237.31,236.35,236.64
2017-02-28 00:00:00+00:00,236.47,236.95,236.015,236.67
2017-03-01 00:00:00+00:00,239.78,240.32,238.37,238.39
2017-03-02 00:00:00+00:00,238.27,239.57,238.21,239.56
2017-03-03 00:00:00+00:00,238.42,238.61,237.73,238.17
2017-03-06 00:00:00+00:00,237.71,238.12,237.01,237.5
2017-03-07 00:00:00+00:00,237.0,237.77,236.76,237.36
2017-03-08 00:00:00+00:00,236.56,237.64,236.4,237.34
2017-03-09 00:00:00+00:00,236.86,237.24,235.74,236.7
2017-03-10 00:00:00+00:00,237.69,238.02,236.59,237.97
2017-03-13 00:00:00+00:00,237.81,237.86,237.24,237.62
2017-03-14 00:00:00+00:00,236.9,237.24,236.19,237.18
2017-03-15 00:00:00+00:00,238.95,239.44,237.29,237.56
2017-03-16 00:00:00+00:00,238.48,239.2,238.1,239.11
2017-03-17 00:00:00+00:00,237.03,237.97,237.03,237.75
2017-03-20 00:00:00+00:00,236.77,237.36,236.32,237.03
2017-03-21 00:00:00+00:00,233.73,237.61,233.58,237.47
2017-03-22 00:00:00+00:00,234.28,234.61,233.05,233.77
2017-03-23 00:00:00+00:00,234.03,235.34,233.6,234.0
2017-03-24 00:00:00+00:00,233.86,235.04,232.96,234.38
2017-03-27 00:00:00+00:00,233.62,233.92,231.61,231.93
2017-03-28 00:00:00+00:00,235.32,235.81,233.14,233.27
2017-03-29 00:00:00+00:00,235.54,235.81,234.725,234.99
2017-03-30 00:00:00+00:00,236.29,236.52,235.27,235.47
2017-03-31 00:00:00+00:00,235.74,236.51,235.68,235.9
2017-04-03 00:00:00+00:00,235.33,236.03,233.91,235.8
2017-04-04 00:00:00+00:00,235.48,235.58,234.555,235.0
2017-04-05 00:00:00+00:00,234.78,237.39,234.54,236.26
2017-04-06 00:00:00+00:00,235.44,236.04,234.425,234.94
2017-04-07 00:00:00+00:00,235.2,236.0,234.64,235.15
2017-04-10 00:00:00+00:00,235.34,236.255,234.73,235.36
2017-04-11 00:00:00+00:00,235.06,235.18,233.34,234.9
2017-04-12 00:00:00+00:00,234.03,234.96,233.77,234.74
2017-04-13 00:00:00+00:00,232.51,234.49,232.51,233.64
2017-04-17 00:00:00+00:00,234.57,234.57,232.88,233.11
2017-04-18 00:00:00+00:00,233.87,234.49,233.08,233.72
2017-04-19 00:00:00+00:00,233.44,234.95,233.18,234.52
2017-04-20 00:00:00+00:00,235.34,235.845,233.78,234.15
2017-04-21 00:00:00+00:00,234.59,235.31,234.13,235.25
2017-04-24 00:00:00+00:00,237.17,237.41,234.5628,237.18
2017-04-25 00:00:00+00:00,238.55,238.95,237.81,237.91
2017-04-26 00:00:00+00:00,238.4,239.53,238.35,238.51
2017-04-27 00:00:00+00:00,238.6,238.95,237.98,238.77
2017-04-28 00:00:00+00:00,238.08,238.93,237.93,238.9
2017-05-01 00:00:00+00:00,238.68,239.17,238.195,238.68
2017-05-02 00:00:00+00:00,238.77,238.98,238.3,238.84
2017-05-03 00:00:00+00:00,238.48,238.8775,237.7,238.29
2017-05-04 00:00:00+00:00,238.76,238.9225,237.78,238.83
2017-05-05 00:00:00+00:00,239.7,239.72,238.68,239.19
2017-05-08 00:00:00+00:00,239.66,239.92,239.17,239.75
2017-05-09 00:00:00+00:00,239.44,240.19,239.04,239.96
2017-05-10 00:00:00+00:00,239.87,239.87,239.15,239.39
2017-05-11 00:00:00+00:00,239.38,239.57,238.13,239.35
2017-05-12 00:00:00+00:00,238.98,239.4273,238.67,239.09
2017-05-15 00:00:00+00:00,240.3,240.44,239.45,239.47
2017-05-16 00:00:00+00:00,240.08,240.67,239.63,240.64
2017-05-17 00:00:00+00:00,235.82,238.64,235.75,238.1
2017-05-18 00:00:00+00:00,236.77,237.75,235.43,235.73
2017-05-19 00:00:00+00:00,238.31,239.08,237.27,237.33
2017-05-22 00:00:00+00:00,239.52,239.71,238.82,238.9
2017-05-23 00:00:00+00:00,240.05,240.24,239.51,239.95
2017-05-24 00:00:00+00:00,240.61,240.73,239.93,240.32
2017-05-25 00:00:00+00:00,241.76,242.08,240.96,241.2
2017-05-26 00:00:00+00:00,241.71,241.9,241.45,241.54
2017-05-30 00:00:00+00:00,241.5,241.79,241.16,241.34
2017-05-31 00:00:00+00:00,241.44,241.88,240.64,241.84
2017-06-01 00:00:00+00:00,243.36,243.38,241.64,241.97
2017-06-02 00:00:00+00:00,244.17,244.35,243.08,243.42
2017-06-05 00:00:00+00:00,243.99,244.3,243.76,243.97
2017-06-06 00:00:00+00:00,243.21,243.98,243.12,243.34
2017-06-07 00:00:00+00:00,243.66,243.92,242.83,243.6
2017-06-08 00:00:00+00:00,243.78,244.33,243.17,243.77
2017-06-09 00:00:00+00:00,243.41,245.01,241.95,244.09
2017-06-12 00:00:00+00:00,243.36,243.42,242.38,243.13
2017-06-13 00:00:00+00:00,244.55,244.61,243.5799,243.98
2017-06-14 00:00:00+00:00,244.24,244.87,243.29,244.86
2017-06-15 00:00:00+00:00,243.77,243.91,242.36,242.68
2017-06-16 00:00:00+00:00,242.64,242.83,241.6337,242.77
2017-06-19 00:00:00+00:00,244.66,244.73,243.48,243.59
2017-06-20 00:00:00+00:00,243.01,244.26,242.99,244.25
2017-06-21 00:00:00+00:00,242.95,243.59,242.41,243.42
2017-06-22 00:00:00+00:00,242.84,243.53,242.64,242.96
2017-06-23 00:00:00+00:00,243.13,243.51,242.47,242.91
2017-06-26 00:00:00+00:00,243.29,244.38,243.045,243.9
2017-06-27 00:00:00+00:00,241.33,243.38,241.31,243.04
2017-06-28 00:00:00+00:00,243.49,243.715,242.23,242.5
2017-06-29 00:00:00+00:00,241.35,243.72,239.955,243.66
2017-06-30 00:00:00+00:00,241.8,242.71,241.575,242.28
2017-07-03 00:00:00+00:00,242.21,243.38,242.21,242.88
2017-07-05 00:00:00+00:00,242.77,243.01,241.7,242.63
2017-07-06 00:00:00+00:00,240.55,242.03,240.34,241.89
2017-07-07 00:00:00+00:00,242.11,242.28,240.5645,241.21
2017-07-10 00:00:00+00:00,242.37,242.8,241.76,241.95
2017-07-11 00:00:00+00:00,242.19,242.55,240.85,242.16
2017-07-12 00:00:00+00:00,244.01,244.2,243.3,243.3
2017-07-13 00:00:00+00:00,244.42,244.55,243.76,244.02
2017-07-14 00:00:00+00:00,245.56,245.97,244.31,244.43
2017-07-17 00:00:00+00:00,245.53,245.91,245.33,245.47
2017-07-18 00:00:00+00:00,245.66,245.72,244.67,245.06
2017-07-19 00:00:00+00:00,246.99,247.0,246.01,246.02
2017-07-20 00:00:00+00:00,247.1,247.42,246.47,247.28
2017-07-21 00:00:00+00:00,246.88,246.91,246.18,246.44
2017-07-24 00:00:00+00:00,246.82,246.98,246.28,246.79
2017-07-25 00:00:00+00:00,247.42,247.8,247.16,247.68
2017-07-26 00:00:00+00:00,247.43,247.79,247.13,247.75
2017-07-27 00:00:00+00:00,247.2,248.0,245.68,247.96
2017-07-28 00:00:00+00:00,246.91,247.06,246.13,246.65
2017-07-31 00:00:00+00:00,246.77,247.48,246.53,247.37
2017-08-01 00:00:00+00:00,247.32,247.5,246.716,247.46
2017-08-02 00:00:00+00:00,247.44,247.6,246.37,247.47
2017-08-03 00:00:00+00:00,246.96,247.34,246.64,247.31
2017-08-04 00:00:00+00:00,247.41,247.79,246.97,247.52
2017-08-07 00:00:00+00:00,247.87,247.87,247.37,247.49
2017-08-08 00:00:00+00:00,247.26,248.91,246.83,247.51
2017-08-09 00:00:00+00:00,247.25,247.31,246.06,246.47
2017-08-10 00:00:00+00:00,243.76,246.44,243.7,246.29
2017-08-11 00:00:00+00:00,244.12,244.8,243.75,244.02
2017-08-14 00:00:00+00:00,246.54,246.79,245.55,245.59
2017-08-15 00:00:00+00:00,246.51,247.0,246.16,246.98
2017-08-16 00:00:00+00:00,246.94,247.57,246.45,247.11
2017-08-17 00:00:00+00:00,243.09,246.6,243.09,246.24
2017-08-18 00:00:00+00:00,242.71,244.19,242.2,242.9
2017-08-21 00:00:00+00:00,242.9,243.2,241.83,242.64
2017-08-22 00:00:00+00:00,245.44,245.62,243.55,243.57
2017-08-23 00:00:00+00:00,244.56,245.05,244.16,244.33
2017-08-24 00:00:00+00:00,243.99,245.18,243.75,245.0
2017-08-25 00:00:00+00:00,244.56,245.61,244.39,244.9
2017-08-28 00:00:00+00:00,244.57,245.2,244.09,245.17
2017-08-29 00:00:00+00:00,244.85,245.15,242.93,243.06
2017-08-30 00:00:00+00:00,246.01,246.32,244.62,244.83
2017-08-31 00:00:00+00:00,247.49,247.77,246.05,246.72
2017-09-01 00:00:00+00:00,247.84,248.33,247.67,247.92
2017-09-05 00:00:00+00:00,246.06,247.52,244.95,247.26
2017-09-06 00:00:00+00:00,246.9,247.28,246.23,246.84
2017-09-07 00:00:00+00:00,246.87,247.27,246.4,247.25
2017-09-08 00:00:00+00:00,246.58,247.11,246.3,246.54
2017-09-11 00:00:00+00:00,249.21,249.3,248.02,248.04
2017-09-12 00:00:00+00:00,250.05,250.09,249.42,249.63
2017-09-13 00:00:00+00:00,250.17,250.21,249.59,249.72
2017-09-14 00:00:00+00:00,250.09,250.32,249.6,249.8
2017-09-15 00:00:00+00:00,249.19,249.29,248.57,248.69
2017-09-18 00:00:00+00:00,249.72,250.12,249.28,249.61
2017-09-19 00:00:00+00:00,249.97,250.07,249.6,250.0
2017-09-20 00:00:00+00:00,250.06,250.19,248.92,250.07
2017-09-21 00:00:00+00:00,249.39,249.98,249.19,249.88
2017-09-22 00:00:00+00:00,249.44,249.63,249.02,249.05
2017-09-25 00:00:00+00:00,248.93,249.55,248.08,249.15
2017-09-26 00:00:00+00:00,249.08,249.7,248.81,249.42
2017-09-27 00:00:00+00:00,250.05,250.49,248.87,249.88
2017-09-28 00:00:00+00:00,250.35,250.44,249.63,249.73
2017-09-29 00:00:00+00:00,251.23,251.32,250.13,250.34
2017-10-02 00:00:00+00:00,252.32,252.32,251.29,251.49
2017-10-03 00:00:00+00:00,252.86,252.89,252.23,252.32
2017-10-04 00:00:00+00:00,253.16,253.44,252.56,252.69
2017-10-05 00:00:00+00:00,254.66,254.68,253.2,253.54
2017-10-06 00:00:00+00:00,254.37,254.7,253.85,254.15
2017-10-09 00:00:00+00:00,253.95,254.7,253.65,254.63
2017-10-10 00:00:00+00:00,254.62,255.05,253.98,254.6
2017-10-11 00:00:00+00:00,255.02,255.02,254.32,254.51
2017-10-12 00:00:00+00:00,254.64,255.06,254.37,254.66
2017-10-13 00:00:00+00:00,254.95,255.27,254.64,255.14
2017-10-16 00:00:00+00:00,255.29,255.51,254.82,255.21
2017-10-17 00:00:00+00:00,255.47,255.52,254.98,255.23
2017-10-18 00:00:00+00:00,255.72,255.95,255.5,255.9
2017-10-19 00:00:00+00:00,255.79,255.83,254.35,254.83
2017-10-20 00:00:00+00:00,257.11,257.14,255.77,256.7
2017-10-23 00:00:00+00:00,256.11,257.51,256.02,257.48
2017-10-24 00:00:00+00:00,256.56,256.83,256.15,256.6
2017-10-25 00:00:00+00:00,255.29,256.31,254.0,256.18
2017-10-26 00:00:00+00:00,255.62,256.3,255.48,255.99
2017-10-27 00:00:00+00:00,257.71,257.89,255.63,256.47
2017-10-30 00:00:00+00:00,256.75,257.6,256.41,256.47
2017-10-31 00:00:00+00:00,257.15,257.44,256.81,257.18
2017-11-01 00:00:00+00:00,257.49,258.43,257.07,258.04
2017-11-02 00:00:00+00:00,257.59,257.75,256.19,257.41
2017-11-03 00:00:00+00:00,258.45,258.5,257.3,257.77
2017-11-06 00:00:00+00:00,258.85,259.0,258.22,258.3
2017-11-07 00:00:00+00:00,258.67,259.35,258.09,258.97
2017-11-08 00:00:00+00:00,259.11,259.22,258.15,258.47
2017-11-09 00:00:00+00:00,258.17,258.39,256.36,257.73
2017-11-10 00:00:00+00:00,258.09,258.29,257.37,257.73
2017-11-13 00:00:00+00:00,258.33,258.59,257.27,257.31
2017-11-14 00:00:00+00:00,257.73,257.85,256.52,257.41
2017-11-15 00:00:00+00:00,256.44,257.22,255.63,256.62
2017-11-16 00:00:00+00:00,258.62,259.04,257.47,257.52
2017-11-17 00:00:00+00:00,257.86,258.59,257.77,258.22
2017-11-20 00:00:00+00:00,258.3,258.52,257.86,258.14
2017-11-21 00:00:00+00:00,259.99,260.2,258.26,259.18
2017-11-22 00:00:00+00:00,259.76,260.15,259.57,260.0
2017-11-24 00:00:00+00:00,260.36,260.48,260.16,260.32
2017-11-27 00:00:00+00:00,260.23,260.75,260.0,260.41
2017-11-28 00:00:00+00:00,262.87,262.9,260.65,260.76
2017-11-29 00:00:00+00:00,262.71,263.63,262.2,263.02
2017-11-30 00:00:00+00:00,265.01,266.05,263.67,263.76
2017-12-01 00:00:00+00:00,264.46,265.31,260.76,264.76
2017-12-04 00:00:00+00:00,264.14,266.8,264.08,266.31
2017-12-05 00:00:00+00:00,263.19,265.15,263.04,263.19
2017-12-06 00:00:00+00:00,263.24,263.73,262.71,263.3
2017-12-07 00:00:00+00:00,264.07,264.43,262.94,264.07
2017-12-08 00:00:00+00:00,265.51,265.52,264.03,265.16
2017-12-11 00:00:00+00:00,266.31,266.38,265.48,266.31
2017-12-12 00:00:00+00:00,266.78,267.32,266.35,267.21
2017-12-13 00:00:00+00:00,266.75,267.56,266.65,267.06
2017-12-14 00:00:00+00:00,265.66,267.22,265.6,267.09
2017-12-15 00:00:00+00:00,266.51,267.04,265.39,265.45
2017-12-18 00:00:00+00:00,268.2,268.6,267.98,268.1
2017-12-19 00:00:00+00:00,267.17,268.53,267.09,268.48
2017-12-20 00:00:00+00:00,267.03,268.33,266.69,268.27
2017-12-21 00:00:00+00:00,267.58,268.39,267.3,267.74
2017-12-22 00:00:00+00:00,267.51,267.64,266.9,267.6
2017-12-26 00:00:00+00:00,267.19,267.44,266.89,267.05
2017-12-27 00:00:00+00:00,267.32,267.73,267.01,267.38
2017-12-28 00:00:00+00:00,267.87,267.92,267.45,267.89
2017-12-29 00:00:00+00:00,266.86,268.55,266.64,268.53
2018-01-02 00:00:00+00:00,268.77,268.81,267.4,267.84
2018-01-03 00:00:00+00:00,270.47,270.64,268.96,268.96
2018-01-04 00:00:00+00:00,271.61,272.16,270.54,271.2
2018-01-05 00:00:00+00:00,273.42,273.56,271.95,272.51
2018-01-08 00:00:00+00:00,273.92,274.1,272.98,273.31
2018-01-09 00:00:00+00:00,274.54,275.25,274.08,274.4
2018-01-10 00:00:00+00:00,274.12,274.42,272.92,273.68
2018-01-11 00:00:00+00:00,276.12,276.12,274.56,274.75
2018-01-12 00:00:00+00:00,277.92,278.11,276.08,276.42
2018-01-16 00:00:00+00:00,276.97,280.09,276.18,279.35
2018-01-17 00:00:00+00:00,279.61,280.05,276.97,278.03
2018-01-18 00:00:00+00:00,279.14,279.96,278.58,279.48
2018-01-19 00:00:00+00:00,280.41,280.41,279.14,279.8
2018-01-22 00:00:00+00:00,282.69,282.69,280.11,280.17
2018-01-23 00:00:00+00:00,283.29,283.62,282.37,282.74
2018-01-24 00:00:00+00:00,283.18,284.7,281.84,284.02
2018-01-25 00:00:00+00:00,283.3,284.27,282.4,284.16
2018-01-26 00:00:00+00:00,286.58,286.63,283.96,284.25
2018-01-29 00:00:00+00:00,284.68,286.43,284.5,285.93
2018-01-30 00:00:00+00:00,281.76,284.74,281.22,282.6
2018-01-31 00:00:00+00:00,281.9,283.3,280.68,282.73
2018-02-01 00:00:00+00:00,281.58,283.06,280.68,281.07
2018-02-02 00:00:00+00:00,275.45,280.23,275.41,280.08
2018-02-05 00:00:00+00:00,263.93,275.85,263.31,273.45
2018-02-06 00:00:00+00:00,269.13,269.7,258.7,259.94
2018-02-07 00:00:00+00:00,267.67,272.36,267.58,268.5
2018-02-08 00:00:00+00:00,257.63,268.17,257.59,268.01
2018-02-09 00:00:00+00:00,261.5,263.61,252.92,260.8
2018-02-12 00:00:00+00:00,265.34,267.01,261.66,263.83
2018-02-13 00:00:00+00:00,266.0,266.62,263.31,263.97
2018-02-14 00:00:00+00:00,269.59,270.0,264.3,264.31
2018-02-15 00:00:00+00:00,273.03,273.04,268.77,271.57
2018-02-16 00:00:00+00:00,273.11,275.32,272.27,272.32
2018-02-20 00:00:00+00:00,271.4,273.67,270.5,272.03
2018-02-21 00:00:00+00:00,270.05,274.72,269.94,271.9
2018-02-22 00:00:00+00:00,270.4,273.05,269.64,271.1
2018-02-23 00:00:00+00:00,274.71,274.71,271.25,271.79
2018-02-26 00:00:00+00:00,277.9,278.01,275.26,275.93
2018-02-27 00:00:00+00:00,274.43,278.92,274.36,278.11
2018-02-28 00:00:00+00:00,271.65,276.19,271.29,275.68
2018-03-01 00:00:00+00:00,267.7,273.17,266.0,271.41
2018-03-02 00:00:00+00:00,269.08,269.72,264.82,265.8
2018-03-05 00:00:00+00:00,272.19,272.89,267.61,267.73
2018-03-06 00:00:00+00:00,272.88,273.39,271.18,273.3
2018-03-07 00:00:00+00:00,272.78,273.18,270.2,270.42
2018-03-08 00:00:00+00:00,274.1,274.24,272.42,273.55
2018-03-09 00:00:00+00:00,278.87,278.87,275.34,275.7
2018-03-12 00:00:00+00:00,278.52,279.91,278.08,279.2
2018-03-13 00:00:00+00:00,276.72,280.41,276.03,279.84
2018-03-14 00:00:00+00:00,275.3,278.02,274.67,277.81
2018-03-15 00:00:00+00:00,275.0,276.61,274.43,275.88
2018-03-16 00:00:00+00:00,274.2,275.39,274.14,274.5
2018-03-19 00:00:00+00:00,270.49,274.4,268.62,273.35
2018-03-20 00:00:00+00:00,270.95,271.67,270.18,270.94
2018-03-21 00:00:00+00:00,270.43,273.27,270.19,270.9
2018-03-22 00:00:00+00:00,263.67,268.87,263.36,267.91
2018-03-23 00:00:00+00:00,258.05,264.54,257.83,264.17
2018-03-26 00:00:00+00:00,265.11,265.43,259.41,262.13
2018-03-27 00:00:00+00:00,260.6,266.77,258.84,266.17
2018-03-28 00:00:00+00:00,259.83,262.64,258.58,260.75
2018-03-29 00:00:00+00:00,263.15,265.26,259.84,261.12
2018-04-02 00:00:00+00:00,257.47,263.13,254.67,262.55
2018-04-03 00:00:00+00:00,260.77,261.31,256.84,258.87
2018-04-04 00:00:00+00:00,263.56,264.36,256.6,256.75
2018-04-05 00:00:00+00:00,265.64,266.64,264.32,265.55
2018-04-06 00:00:00+00:00,259.72,265.11,258.0,263.42
2018-04-09 00:00:00+00:00,261.0,264.84,259.94,261.37
2018-04-10 00:00:00+00:00,265.15,266.04,262.98,264.27
2018-04-11 00:00:00+00:00,263.76,265.64,263.39,263.47
2018-04-12 00:00:00+00:00,265.93,267.0,265.06,265.26
2018-04-13 00:00:00+00:00,265.15,267.54,264.01,267.41
2018-04-16 00:00:00+00:00,267.33,268.2,266.07,267.0
2018-04-17 00:00:00+00:00,270.19,270.87,268.75,269.33
2018-04-18 00:00:00+00:00,270.39,271.3,269.87,270.69
2018-04-19 00:00:00+00:00,268.89,269.88,267.72,269.65
2018-04-20 00:00:00+00:00,266.61,269.06,265.61,268.81
2018-04-23 00:00:00+00:00,266.57,267.89,265.35,267.26
2018-04-24 00:00:00+00:00,262.98,267.98,261.28,267.73
2018-04-25 00:00:00+00:00,263.63,264.13,260.85,262.91
2018-04-26 00:00:00+00:00,266.31,267.25,264.29,264.79
2018-04-27 00:00:00+00:00,266.56,267.34,265.5,267.0
2018-04-30 00:00:00+00:00,264.51,267.89,264.43,267.26
2018-05-01 00:00:00+00:00,264.98,265.1,262.11,263.87
2018-05-02 00:00:00+00:00,263.2,265.68,262.76,264.76
2018-05-03 00:00:00+00:00,262.62,263.36,259.05,262.26
2018-05-04 00:00:00+00:00,266.02,266.79,261.15,261.52
2018-05-07 00:00:00+00:00,266.92,268.02,266.11,266.89
2018-05-08 00:00:00+00:00,266.92,267.33,265.15,266.5
